disruption_id,disruption_type,industry,supplier_tier,supplier_region,supplier_size,has_backup_supplier,disruption_severity,production_impact_pct,revenue_loss_usd,response_type,response_time_days,partial_recovery_days,full_recovery_days,permanent_supplier_change,risk_score,severity_label
DIS-000205,Port Congestion,Automotive,1,Asia-Pacific,Small,True,3,43.0,309707.19,Alternative Supplier,5,16,81,False,3,High
DIS-000206,Natural Disaster,Aerospace,2,North America,Medium,False,3,41.1,1801450.78,Production Reroute,24,3,45,True,3,High
DIS-000207,Natural Disaster,Automotive,1,North America,Large,True,1,20.0,2979193.17,Alternative Supplier,1,38,46,False,1,Low
DIS-000208,Port Congestion,Automotive,2,Asia-Pacific,Small,True,1,30.4,179153.68,Production Reroute,2,4,32,True,1,Low
DIS-000209,Natural Disaster,Automotive,1,North America,Medium,True,2,37.4,635796.6,Alternative Supplier,2,10,85,True,2,Medium
DIS-000210,Geopolitical,Electronics,1,Europe,Medium,False,3,42.9,1905395.26,Inventory Buffer,1,25,75,False,3,High
DIS-000211,Labor Strike,Consumer Goods,2,Europe,Small,True,2,32.7,101570.93,Combined Strategy,10,3,20,False,2,Medium
DIS-000212,Port Congestion,Electronics,1,Asia-Pacific,Medium,True,1,14.5,215713.35,Alternative Supplier,4,3,17,False,1,Low
DIS-000213,Port Congestion,Electronics,3,Asia-Pacific,Medium,True,1,17.1,415349.55,Alternative Supplier,1,33,41,False,1,Low
DIS-000214,Geopolitical,Automotive,3,Asia-Pacific,Medium,True,2,22.9,534671.65,Alternative Supplier,1,3,127,False,2,Medium
DIS-000215,Port Congestion,Electronics,4,North America,Small,False,2,7.7,327758.36,Production Reroute,6,21,35,False,2,Medium
DIS-000216,Geopolitical,Aerospace,2,Africa/Middle East,Medium,True,1,36.8,2904595.46,Alternative Supplier,1,20,37,False,1,Low
DIS-000217,Geopolitical,Pharmaceuticals,4,North America,Medium,False,4,29.6,375473.78,Combined Strategy,7,65,135,False,4,Critical
DIS-000218,Port Congestion,Pharmaceuticals,4,Europe,Small,True,2,25.5,848402.31,Alternative Supplier,1,5,94,False,2,Medium
DIS-000219,Port Congestion,Automotive,2,Europe,Large,False,4,55.6,11810634.99,Inventory Buffer,3,43,103,True,4,Critical
DIS-000220,Port Congestion,Automotive,1,Asia-Pacific,Medium,True,1,3.3,61502.18,Alternative Supplier,3,11,22,False,1,Low
DIS-000221,Port Congestion,Consumer Goods,2,Europe,Medium,False,1,14.1,250519.79,Production Reroute,1,5,20,False,1,Low
DIS-000222,Labor Strike,Aerospace,2,Europe,Small,False,2,14.1,309344.22,Customer Delay,7,96,101,False,2,Medium
DIS-000223,Natural Disaster,Automotive,1,North America,Small,False,3,54.2,1160763.18,Inventory Buffer,16,9,26,False,3,High
DIS-000224,Factory Incident,Electronics,3,Africa/Middle East,Large,True,4,25.8,2282259.94,Combined Strategy,1,69,167,False,4,Critical
DIS-000225,Geopolitical,Electronics,1,Europe,Medium,False,2,25.0,2806509.38,Production Reroute,2,21,116,False,2,Medium
DIS-000226,Geopolitical,Consumer Goods,1,North America,Small,False,3,42.8,89101.92,Combined Strategy,2,60,102,False,3,High
DIS-000227,Cyber Attack,Electronics,2,Asia-Pacific,Medium,False,2,18.7,801117.81,Customer Delay,3,27,66,False,2,Medium
DIS-000228,Factory Incident,Pharmaceuticals,1,Asia-Pacific,Medium,True,2,38.7,2779405.3,Alternative Supplier,7,4,27,False,2,Medium
DIS-000229,Cyber Attack,Automotive,3,North America,Medium,True,5,67.9,3498979.22,Alternative Supplier,5,35,168,False,5,
DIS-000230,Port Congestion,Consumer Goods,4,Asia-Pacific,Small,False,1,18.4,54319.86,Production Reroute,1,8,13,False,1,Low
DIS-000231,Port Congestion,Automotive,1,Asia-Pacific,Large,True,3,55.3,8503405.75,Alternative Supplier,3,27,121,False,3,High
DIS-000232,Labor Strike,Electronics,4,South America,Medium,False,4,39.7,1812021.31,Combined Strategy,5,77,170,True,4,Critical
DIS-000233,Labor Strike,Electronics,3,Europe,Small,True,3,24.5,467448.58,Alternative Supplier,1,24,103,False,3,High
DIS-000234,Labor Strike,Automotive,2,Africa/Middle East,Medium,True,1,22.1,323554.6,Alternative Supplier,1,8,23,False,1,Low
DIS-000235,Geopolitical,Consumer Goods,2,North America,Medium,False,3,38.2,380343.54,Alternative Supplier,10,52,180,True,3,High
DIS-000236,Port Congestion,Automotive,2,Asia-Pacific,Large,True,1,17.6,841517.09,Alternative Supplier,3,3,11,False,1,Low
DIS-000237,Geopolitical,Aerospace,2,Asia-Pacific,Medium,True,1,4.9,101912.2,Alternative Supplier,1,7,25,False,1,Low
DIS-000238,Natural Disaster,Aerospace,2,Africa/Middle East,Medium,True,2,35.8,2544769.72,Alternative Supplier,5,13,22,False,2,Medium
DIS-000239,Port Congestion,Consumer Goods,3,Europe,Large,False,2,32.3,1285704.83,Production Reroute,1,9,104,False,2,Medium
DIS-000240,Geopolitical,Aerospace,3,Europe,Small,True,5,42.0,787031.54,Production Reroute,1,132,171,False,5,
DIS-000241,Cyber Attack,Consumer Goods,1,Asia-Pacific,Small,False,4,63.3,572554.38,Production Reroute,1,12,80,False,4,Critical
DIS-000242,Cyber Attack,Pharmaceuticals,1,Europe,Medium,True,5,65.2,1156552.77,Alternative Supplier,2,62,99,True,5,
DIS-000243,Cyber Attack,Consumer Goods,1,Asia-Pacific,Medium,True,2,53.4,277103.78,Alternative Supplier,6,8,51,False,2,Medium
DIS-000244,Factory Incident,Automotive,2,North America,Medium,False,1,5.9,641354.49,Alternative Supplier,5,5,25,False,1,Low
DIS-000245,Natural Disaster,Pharmaceuticals,2,South America,Medium,True,4,52.8,5400203.71,Combined Strategy,1,8,37,True,4,Critical
DIS-000246,Cyber Attack,Automotive,2,Africa/Middle East,Small,True,3,48.0,346381.8,Alternative Supplier,3,8,31,True,3,High
DIS-000247,Factory Incident,Consumer Goods,1,Asia-Pacific,Medium,True,4,64.1,489455.98,Combined Strategy,2,28,45,False,4,Critical
DIS-000248,Cyber Attack,Consumer Goods,2,Asia-Pacific,Small,True,3,23.3,41362.38,Alternative Supplier,4,26,58,True,3,High
DIS-000249,Cyber Attack,Automotive,3,Asia-Pacific,Small,True,4,28.9,3417036.13,Alternative Supplier,9,14,40,False,4,Critical
DIS-000250,Cyber Attack,Pharmaceuticals,1,Asia-Pacific,Small,True,4,34.9,1177470.0,Alternative Supplier,1,14,71,False,4,Critical
DIS-000251,Geopolitical,Pharmaceuticals,2,North America,Large,False,2,30.3,16897836.29,Inventory Buffer,10,7,28,False,2,Medium
DIS-000252,Factory Incident,Electronics,3,Europe,Small,False,1,4.7,86174.95,Inventory Buffer,3,14,21,False,1,Low
DIS-000253,Cyber Attack,Automotive,1,Asia-Pacific,Large,False,4,54.3,5726871.78,Production Reroute,2,90,100,False,4,Critical
DIS-000254,Geopolitical,Automotive,4,Europe,Medium,True,2,15.6,920968.89,Alternative Supplier,8,14,47,False,2,Medium
DIS-000255,Geopolitical,Pharmaceuticals,1,Asia-Pacific,Medium,False,2,21.8,1834195.47,Production Reroute,2,47,92,False,2,Medium
DIS-000256,Labor Strike,Electronics,1,South America,Small,True,3,43.0,356856.71,Alternative Supplier,1,50,78,True,3,High
DIS-000257,Cyber Attack,Automotive,1,Asia-Pacific,Small,True,2,30.0,173082.88,Alternative Supplier,1,4,34,False,2,Medium
DIS-000258,Port Congestion,Electronics,3,Asia-Pacific,Large,False,1,25.3,548252.11,Customer Delay,15,10,24,False,1,Low
DIS-000259,Labor Strike,Consumer Goods,1,South America,Large,True,2,18.7,2046241.11,Alternative Supplier,5,4,18,True,2,Medium
DIS-000260,Natural Disaster,Consumer Goods,2,North America,Large,True,3,47.8,8698103.47,Alternative Supplier,7,27,82,False,3,High
DIS-000261,Port Congestion,Pharmaceuticals,3,Europe,Medium,True,1,21.9,3602951.86,Inventory Buffer,1,13,20,False,1,Low
DIS-000262,Cyber Attack,Pharmaceuticals,2,North America,Medium,True,5,78.5,3883447.82,Combined Strategy,2,12,64,True,5,
DIS-000263,Natural Disaster,Consumer Goods,2,Asia-Pacific,Small,True,2,22.3,78804.75,Alternative Supplier,2,28,59,False,2,Medium
DIS-000264,Labor Strike,Automotive,2,North America,Medium,True,3,42.8,3590201.73,Alternative Supplier,4,9,76,False,3,High
DIS-000265,Cyber Attack,Automotive,1,Asia-Pacific,Medium,True,4,55.8,1904488.77,Alternative Supplier,2,5,109,False,4,Critical
DIS-000266,Port Congestion,Electronics,2,South America,Medium,False,2,23.8,231773.22,Customer Delay,2,12,41,False,2,Medium
DIS-000267,Port Congestion,Electronics,4,Asia-Pacific,Small,False,1,4.7,38801.59,Inventory Buffer,1,5,10,True,1,Low
DIS-000268,Port Congestion,Automotive,3,South America,Medium,True,1,12.4,921954.06,Alternative Supplier,3,13,26,False,1,Low
DIS-000269,Factory Incident,Pharmaceuticals,1,North America,Large,True,1,25.4,2298268.0,Alternative Supplier,10,3,22,True,1,Low
DIS-000270,Geopolitical,Consumer Goods,2,Asia-Pacific,Large,True,2,4.2,93675.28,Alternative Supplier,4,22,104,False,2,Medium
DIS-000271,Port Congestion,Electronics,1,Asia-Pacific,Medium,True,4,47.7,687935.35,Alternative Supplier,7,20,43,True,4,Critical
DIS-000272,Port Congestion,Electronics,2,Asia-Pacific,Medium,True,3,46.4,702561.51,Alternative Supplier,2,32,47,False,3,High
DIS-000273,Cyber Attack,Electronics,2,Europe,Large,True,3,19.8,6813121.6,Alternative Supplier,8,17,51,False,3,High
DIS-000274,Cyber Attack,Electronics,3,Asia-Pacific,Medium,False,3,32.9,545966.34,Alternative Supplier,9,23,71,False,3,High
DIS-000275,Labor Strike,Electronics,2,North America,Small,True,2,34.5,304921.04,Alternative Supplier,2,5,27,True,2,Medium
DIS-000276,Labor Strike,Electronics,2,Africa/Middle East,Large,False,2,25.4,1648523.23,Production Reroute,1,54,79,False,2,Medium
DIS-000277,Port Congestion,Electronics,2,South America,Medium,True,3,39.5,10156787.87,Alternative Supplier,5,11,59,False,3,High
DIS-000278,Port Congestion,Electronics,1,Europe,Medium,False,1,25.6,551743.47,Production Reroute,3,9,26,False,1,Low
DIS-000279,Port Congestion,Pharmaceuticals,3,Asia-Pacific,Medium,False,2,17.9,2758448.4,Customer Delay,12,45,95,True,2,Medium
DIS-000280,Port Congestion,Electronics,1,Asia-Pacific,Small,True,3,42.3,120335.47,Alternative Supplier,10,14,56,False,3,High
DIS-000281,Cyber Attack,Electronics,3,Europe,Medium,True,4,42.4,493812.78,Combined Strategy,1,91,100,False,4,Critical
DIS-000282,Factory Incident,Electronics,1,Asia-Pacific,Large,True,1,8.6,3323223.06,Production Reroute,5,9,14,False,1,Low
DIS-000283,Factory Incident,Automotive,3,Asia-Pacific,Small,False,2,16.2,60086.4,Customer Delay,1,76,83,False,2,Medium
DIS-000284,Natural Disaster,Pharmaceuticals,4,Asia-Pacific,Small,False,3,27.6,418228.92,Inventory Buffer,1,59,139,False,3,High
DIS-000285,Labor Strike,Electronics,2,Europe,Small,True,1,3.6,14507.06,Alternative Supplier,4,13,18,False,1,Low
DIS-000286,Natural Disaster,Automotive,3,North America,Large,False,3,19.8,4344164.68,Inventory Buffer,1,76,244,False,3,High
DIS-000287,Labor Strike,Pharmaceuticals,3,Asia-Pacific,Medium,False,1,12.5,5552085.23,Combined Strategy,20,29,50,True,1,Low
DIS-000288,Labor Strike,Automotive,1,Europe,Small,False,1,13.6,142869.78,Combined Strategy,5,8,22,False,1,Low
DIS-000289,Geopolitical,Electronics,2,Africa/Middle East,Medium,False,2,23.3,565845.76,Combined Strategy,1,3,86,False,2,Medium
DIS-000290,Labor Strike,Pharmaceuticals,1,North America,Small,False,3,37.9,144350.24,Production Reroute,15,27,119,True,3,High
DIS-000291,Natural Disaster,Aerospace,2,Africa/Middle East,Medium,False,3,46.6,2161962.84,Alternative Supplier,13,8,208,False,3,High
DIS-000292,Natural Disaster,Electronics,1,Asia-Pacific,Medium,False,4,54.6,942690.41,Production Reroute,5,127,151,True,4,Critical
DIS-000293,Port Congestion,Electronics,2,Asia-Pacific,Medium,False,2,28.7,184676.0,Inventory Buffer,7,18,108,False,2,Medium
DIS-000294,Factory Incident,Electronics,4,South America,Large,False,1,5.4,236883.23,Customer Delay,1,75,95,False,1,Low
DIS-000295,Natural Disaster,Automotive,1,Asia-Pacific,Medium,True,2,21.8,258163.19,Alternative Supplier,2,6,29,False,2,Medium
DIS-000296,Labor Strike,Electronics,1,South America,Large,False,2,40.3,2731267.61,Alternative Supplier,6,11,61,True,2,Medium
DIS-000297,Port Congestion,Consumer Goods,3,Asia-Pacific,Medium,False,2,22.9,1485324.32,Production Reroute,4,7,52,False,2,Medium
DIS-000298,Geopolitical,Automotive,1,North America,Medium,True,3,51.6,548487.92,Customer Delay,1,11,110,False,3,High
DIS-000299,Port Congestion,Electronics,2,South America,Medium,False,4,45.9,2781667.82,Production Reroute,2,50,66,True,4,Critical
DIS-000300,Natural Disaster,Pharmaceuticals,1,South America,Small,True,3,52.7,409687.03,Alternative Supplier,15,22,135,True,3,High
DIS-000301,Natural Disaster,Electronics,1,Africa/Middle East,Medium,False,3,44.9,525700.0,Combined Strategy,28,18,84,True,3,High
DIS-000302,Labor Strike,Consumer Goods,1,North America,Large,True,2,40.4,1605989.77,Alternative Supplier,1,25,31,False,2,Medium
DIS-000303,Labor Strike,Pharmaceuticals,2,Europe,Small,False,3,34.9,359773.73,Inventory Buffer,10,15,25,False,3,High
DIS-000304,Port Congestion,Electronics,4,Asia-Pacific,Medium,False,3,32.2,2336572.99,Production Reroute,5,39,141,False,3,High
DIS-000305,Port Congestion,Pharmaceuticals,2,Asia-Pacific,Large,True,3,36.4,33730348.85,Alternative Supplier,1,18,58,False,3,High
DIS-000306,Cyber Attack,Consumer Goods,2,South America,Small,True,2,20.3,144697.43,Alternative Supplier,3,4,9,False,2,Medium
DIS-000307,Labor Strike,Pharmaceuticals,2,Asia-Pacific,Medium,True,3,38.7,1437807.68,Alternative Supplier,3,15,48,False,3,High
DIS-000308,Geopolitical,Pharmaceuticals,4,North America,Small,False,1,9.9,1450838.04,Alternative Supplier,2,5,13,False,1,Low
DIS-000309,Port Congestion,Pharmaceuticals,1,North America,Medium,False,2,40.1,3758365.98,Customer Delay,8,31,98,False,2,Medium
DIS-000310,Geopolitical,Pharmaceuticals,1,Asia-Pacific,Small,True,4,56.2,349896.3,Production Reroute,1,24,44,True,4,Critical
DIS-000311,Factory Incident,Electronics,1,North America,Medium,True,3,34.4,1256074.33,Production Reroute,1,13,31,False,3,High
DIS-000312,Natural Disaster,Consumer Goods,1,Asia-Pacific,Small,True,4,55.2,1067981.91,Alternative Supplier,1,38,67,False,4,Critical
DIS-000313,Natural Disaster,Aerospace,1,Asia-Pacific,Medium,False,2,48.1,1957314.03,Alternative Supplier,2,10,124,False,2,Medium
DIS-000314,Cyber Attack,Pharmaceuticals,1,Asia-Pacific,Large,True,3,49.1,6736250.13,Alternative Supplier,2,13,30,False,3,High
DIS-000315,Port Congestion,Consumer Goods,1,Europe,Small,True,2,29.7,231500.39,Alternative Supplier,2,8,28,False,2,Medium
DIS-000316,Port Congestion,Consumer Goods,1,Europe,Large,False,1,25.0,1370655.35,Customer Delay,1,6,53,True,1,Low
DIS-000317,Factory Incident,Electronics,1,Asia-Pacific,Medium,False,3,68.9,2231778.45,Combined Strategy,2,21,45,False,3,High
DIS-000318,Geopolitical,Electronics,1,Europe,Large,False,3,32.8,6138406.66,Combined Strategy,20,62,120,False,3,High
DIS-000319,Geopolitical,Pharmaceuticals,1,Asia-Pacific,Large,False,3,37.7,12645428.53,Production Reroute,11,50,139,True,3,High
DIS-000320,Geopolitical,Aerospace,4,Europe,Medium,True,3,20.8,836633.47,Alternative Supplier,1,137,156,False,3,High
DIS-000321,Labor Strike,Pharmaceuticals,4,Asia-Pacific,Small,False,2,15.6,185443.21,Inventory Buffer,3,13,79,False,2,Medium
DIS-000322,Port Congestion,Electronics,3,Asia-Pacific,Large,True,3,42.1,8354193.55,Alternative Supplier,4,66,218,False,3,High
DIS-000323,Port Congestion,Automotive,1,Asia-Pacific,Small,False,3,49.2,135678.93,Production Reroute,8,21,145,False,3,High
DIS-000324,Geopolitical,Pharmaceuticals,2,Africa/Middle East,Small,False,4,42.6,133287.32,Production Reroute,4,59,149,True,4,Critical
DIS-000325,Cyber Attack,Pharmaceuticals,3,Europe,Small,False,3,30.5,1029890.9,Customer Delay,46,20,98,False,3,High
DIS-000326,Port Congestion,Aerospace,1,Europe,Large,True,1,9.2,1206484.98,Customer Delay,2,23,38,False,1,Low
DIS-000327,Labor Strike,Electronics,2,Asia-Pacific,Medium,True,2,20.6,2922517.66,Alternative Supplier,1,9,16,False,2,Medium
DIS-000328,Port Congestion,Consumer Goods,1,North America,Large,True,1,17.1,911690.82,Inventory Buffer,3,6,11,False,1,Low
DIS-000329,Factory Incident,Electronics,2,Europe,Large,True,2,29.9,8132810.69,Alternative Supplier,1,15,111,False,2,Medium
DIS-000330,Geopolitical,Automotive,2,North America,Small,True,1,21.4,249901.73,Alternative Supplier,1,5,15,False,1,Low
DIS-000331,Factory Incident,Automotive,2,Africa/Middle East,Large,True,2,41.4,1588053.92,Alternative Supplier,4,14,50,False,2,Medium
DIS-000332,Port Congestion,Consumer Goods,4,Europe,Medium,False,4,38.4,1413967.69,Inventory Buffer,12,89,138,False,4,Critical
DIS-000333,Natural Disaster,Electronics,2,Asia-Pacific,Medium,True,3,53.0,4711947.74,Production Reroute,1,15,215,False,3,High
DIS-000334,Natural Disaster,Electronics,3,North America,Medium,True,2,22.9,715405.04,Alternative Supplier,3,23,90,False,2,Medium
DIS-000335,Natural Disaster,Electronics,2,Africa/Middle East,Medium,False,2,18.4,439488.86,Production Reroute,9,10,57,True,2,Medium
DIS-000336,Natural Disaster,Consumer Goods,2,Asia-Pacific,Medium,False,5,46.3,637090.14,Production Reroute,3,22,248,True,5,
DIS-000337,Cyber Attack,Electronics,1,South America,Large,False,3,45.9,8334859.23,Inventory Buffer,3,18,179,False,3,High
DIS-000338,Port Congestion,Automotive,1,North America,Medium,False,1,26.5,942187.75,Production Reroute,2,4,9,False,1,Low
DIS-000339,Labor Strike,Automotive,3,Europe,Small,False,2,30.1,378352.64,Production Reroute,4,40,111,False,2,Medium
DIS-000340,Natural Disaster,Pharmaceuticals,1,Asia-Pacific,Small,False,2,29.6,1680143.42,Customer Delay,3,27,110,False,2,Medium
DIS-000341,Labor Strike,Aerospace,1,Europe,Large,True,3,56.6,28900744.06,Alternative Supplier,10,6,23,False,3,High
DIS-000342,Labor Strike,Pharmaceuticals,4,Europe,Small,True,4,17.4,257200.05,Alternative Supplier,3,43,100,True,4,Critical
DIS-000343,Geopolitical,Aerospace,4,South America,Medium,True,2,4.1,428646.23,Inventory Buffer,1,7,27,False,2,Medium
DIS-000344,Factory Incident,Consumer Goods,2,North America,Small,True,2,26.0,62357.47,Alternative Supplier,4,4,9,False,2,Medium
DIS-000345,Factory Incident,Automotive,1,South America,Small,False,2,14.5,443550.52,Alternative Supplier,8,16,29,False,2,Medium
DIS-000346,Port Congestion,Consumer Goods,3,Asia-Pacific,Small,True,2,12.4,108490.63,Alternative Supplier,1,10,35,False,2,Medium
DIS-000347,Port Congestion,Automotive,2,North America,Medium,True,3,38.0,774543.94,Alternative Supplier,7,35,69,False,3,High
DIS-000348,Natural Disaster,Electronics,3,Asia-Pacific,Large,True,3,34.7,6377249.15,Alternative Supplier,8,30,95,False,3,High
DIS-000349,Factory Incident,Electronics,2,Europe,Small,True,2,38.6,258529.52,Alternative Supplier,1,55,76,True,2,Medium
DIS-000350,Port Congestion,Consumer Goods,3,Europe,Large,True,1,8.6,461004.52,Alternative Supplier,3,3,21,False,1,Low
DIS-000351,Labor Strike,Consumer Goods,3,Asia-Pacific,Large,True,2,10.4,505662.59,Combined Strategy,1,7,26,False,2,Medium
DIS-000352,Cyber Attack,Automotive,2,Asia-Pacific,Small,False,3,50.1,492593.1,Customer Delay,4,71,140,False,3,High
DIS-000353,Port Congestion,Consumer Goods,4,Africa/Middle East,Medium,False,2,14.6,3055165.71,Production Reroute,13,12,25,False,2,Medium
DIS-000354,Geopolitical,Automotive,1,Africa/Middle East,Medium,True,3,45.5,1337715.01,Alternative Supplier,1,25,47,False,3,High
DIS-000355,Natural Disaster,Aerospace,4,Africa/Middle East,Medium,True,3,39.4,1990826.11,Alternative Supplier,1,4,30,False,3,High
DIS-000356,Port Congestion,Aerospace,1,Asia-Pacific,Small,True,4,69.6,14006022.06,Alternative Supplier,1,16,111,True,4,Critical
DIS-000357,Natural Disaster,Pharmaceuticals,3,Africa/Middle East,Large,True,2,19.9,4780576.01,Alternative Supplier,3,8,42,False,2,Medium
DIS-000358,Labor Strike,Pharmaceuticals,2,North America,Small,True,1,10.5,337942.48,Alternative Supplier,1,10,29,False,1,Low
DIS-000359,Cyber Attack,Aerospace,1,Europe,Small,True,4,49.5,1003490.22,Alternative Supplier,5,16,70,True,4,Critical
DIS-000360,Labor Strike,Automotive,1,Europe,Medium,False,2,32.6,1004046.37,Customer Delay,1,23,78,True,2,Medium
DIS-000361,Factory Incident,Pharmaceuticals,3,Asia-Pacific,Medium,False,1,16.3,772703.74,Production Reroute,19,6,29,False,1,Low
DIS-000362,Port Congestion,Electronics,3,South America,Large,True,2,21.1,3076057.98,Alternative Supplier,1,22,51,False,2,Medium
DIS-000363,Labor Strike,Automotive,3,North America,Small,True,3,37.5,1171404.9,Alternative Supplier,1,16,48,False,3,High
